open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA50,EMA200,VWAP,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,KCLe_20_1.0,KCBe_20_1.0,KCUe_20_1.0,OBV,CMF
2024-11-29 20:00:00,199.03,200.52,198.64,198.97,11834.887,2024-11-29 23:59:59.999,2361022.07854000,15575,6277.38500000,1252200.71926000,0,,,199.37666666666667,,,,,,,,,,,,,,11834.887,
2024-11-30 00:00:00,198.98,204.32,197.6,203.31,50427.988,2024-11-30 03:59:59.999,10162606.16633000,44913,25181.78100000,5073711.49542000,0,,,201.74333333333334,,,,,,,,,,,,,,62262.875,
2024-11-30 04:00:00,203.41,206.64,199.49,204.06,49122.652,2024-11-30 07:59:59.999,9990408.92940000,55300,28186.60600000,5728963.42419000,0,,,202.5591605140861,,,,,,,,,,,,,,111385.527,
2024-11-30 08:00:00,204.08,207.0,200.98,204.64,57232.249,2024-11-30 11:59:59.999,11696971.69582000,55397,28350.31400000,5794529.61324000,0,,,203.16056850544877,,,,,,,,,,,,,,168617.776,
2024-11-30 12:00:00,204.71,210.11,204.51,205.0,46802.953,2024-11-30 15:59:59.999,9708208.38602000,55893,23647.09000000,4903632.01635000,0,,,203.93747603424535,,,,,,,,,,,,,,215420.72900000002,
2024-11-30 16:00:00,205.0,209.35,202.52,208.96,30584.656,2024-11-30 19:59:59.999,6308457.61546000,30028,15387.71200000,3177802.98548000,0,,,204.33006652819265,,,,,,,,,,,,,,246005.385,
2024-11-30 20:00:00,208.91,213.11,207.59,211.77,46221.18,2024-11-30 23:59:59.999,9729020.23656000,37368,23966.39000000,5049438.35466000,0,,,205.4004494151927,,,,,,,,,,,,,,292226.565,
2024-12-01 00:00:00,211.88,214.74,205.95,211.53,55288.816,2024-12-01 03:59:59.999,11619437.77379000,52436,27248.73600000,5728452.33637000,0,,,210.74,,,,,,,,,,,,,,236937.749,
2024-12-01 04:00:00,211.5,211.57,204.42,204.69,30834.351,2024-12-01 07:59:59.999,6380863.20009000,35610,16894.98100000,3494503.29911000,0,,,209.36279251551443,,,,,,,,,,,,,,206103.39800000002,
2024-12-01 08:00:00,204.7,208.27,202.96,205.7,42354.328,2024-12-01 11:59:59.999,8710688.44838000,31500,22186.79300000,4559500.32049000,0,,,208.13662295029442,,,,,,,,,,,,,,248457.72600000002,
2024-12-01 12:00:00,205.7,209.06,203.23,207.4,23676.659,2024-12-01 15:59:59.999,4879234.48486000,22877,11064.96200000,2279464.38475000,0,,,207.8918038586709,,,,,,,,,,,,,,272134.385,
2024-12-01 16:00:00,207.4,208.23,204.66,205.74,34594.307,2024-12-01 19:59:59.999,7142801.72280000,24649,19550.52000000,4034278.11822000,0,,,207.5802573072878,,,,,,,,,,,,,,237540.078,
2024-12-01 20:00:00,205.73,210.36,202.73,209.24,38060.817,2024-12-01 23:59:59.999,7880484.45878000,29401,19425.04300000,4023265.25955000,0,,,207.55707570925966,,,,,,,,,,,,,,275600.895,
2024-12-02 00:00:00,209.23,217.25,208.75,209.9,68254.301,2024-12-02 03:59:59.999,14534235.41658000,63406,33791.71200000,7192039.40404000,0,,,211.96666666666667,,,,,,,,,,,,,,343855.196,
2024-12-02 04:00:00,209.87,216.95,205.09,214.73,86147.194,2024-12-02 07:59:59.999,18201751.00791000,81878,41868.04600000,8849355.74376000,0,,,212.1284700628061,,,,,,,,,,,,,,430002.39,
2024-12-02 08:00:00,214.72,224.77,203.92,221.67,203948.45,2024-12-02 11:59:59.999,43993521.49785000,196479,107139.80100000,23116963.23893000,0,,,214.7795991906552,,,,,,,,,,,,,,633950.8400000001,
2024-12-02 12:00:00,221.65,237.76,218.99,235.61,172668.593,2024-12-02 15:59:59.999,39131095.29129000,180982,87167.73200000,19776990.64791000,0,,,219.9845357820383,,,,,,,,,,,,,,806619.4330000001,
2024-12-02 16:00:00,235.68,236.46,223.53,234.09,92397.344,2024-12-02 19:59:59.999,21349345.73597000,98280,45348.36700000,10479676.17618000,0,,,221.67050932049668,,,,,,,,,,,,,,714222.089,
2024-12-02 20:00:00,234.13,241.41,230.43,235.39,78967.124,2024-12-02 23:59:59.999,18638073.19922000,69043,37611.89100000,8874317.35894000,0,,,223.25268091257507,,,,,,,,,,,,,,793189.213,
2024-12-03 00:00:00,235.4,235.71,227.0,227.2,60121.44,2024-12-03 03:59:59.999,13848261.57862000,48461,30574.01800000,7039548.52597000,0,,,229.97000000000003,,,,,,190.65596362661933,212.97999999999996,235.3040363733806,20.96350490504333,0.8184907908714051,,212.97999999999996,,733067.773,0.27441251093830454
2024-12-03 04:00:00,227.08,238.76,226.48,232.89,76855.083,2024-12-03 07:59:59.999,17954719.08014000,74549,40729.70300000,9511561.38432000,0,,,231.5073651105161,,,,,,191.72207798218372,214.676,237.62992201781626,21.384711861424908,0.8967513696757953,205.82619047619042,214.87619047619043,223.92619047619044,809922.856,0.2693680014771332
2024-12-03 08:00:00,232.88,239.82,230.4,239.67,67735.549,2024-12-03 11:59:59.999,15954791.38547000,82004,33597.17300000,7919146.13021000,0,,,233.20235301804772,,,,,,191.73991233755473,216.49399999999997,241.24808766244522,22.86815123046851,0.9681247056250963,208.15226757369612,217.2375056689342,226.3227437641723,877658.405,0.2881999932612606
2024-12-03 12:00:00,239.68,247.99,221.05,242.14,238920.728,2024-12-03 15:59:59.999,56505126.76580000,248902,117286.40000000,27736027.54750000,0,,,235.27990865706957,,,,,,191.9615368477547,218.39799999999997,244.83446315224523,24.20943703902533,0.9490388873744556,208.82348018572503,219.60917179570237,230.3948634056797,1116579.133,0.3312415498129164
2024-12-03 16:00:00,242.23,249.35,228.0,235.86,108882.999,2024-12-03 19:59:59.999,26325546.41442000,114792,55164.80700000,13339358.23580000,0,,,235.76405622422755,,,,,,193.27066029892214,219.95899999999992,246.6473397010777,24.266649422008456,0.797901633786495,209.36505350137028,221.1568697199212,232.9486859384721,1007696.134,0.29495398160410613
2024-12-03 20:00:00,235.87,243.67,234.07,240.4,53554.405,2024-12-03 23:59:59.999,12789872.14757000,56292,28455.45900000,6793981.39033000,0,,,236.08357319791622,,,,,,194.55275235614448,221.7289999999999,248.90524764385532,24.5130295485529,0.843516887332708,211.40647697743026,222.98954879421441,234.57262061099857,1061250.5389999999,0.32830134604162975
2024-12-04 00:00:00,240.42,246.88,236.02,240.46,67020.067,2024-12-04 03:59:59.999,16192498.00221000,67278,32602.74200000,7870304.17234000,0,,,241.12,,,,,,195.6239252891161,223.30399999999992,250.98407471088373,24.7913827883816,0.8098980074872115,213.13919345577025,224.65340129000353,236.1676091242368,1128270.606,0.29716096827296284
2024-12-04 04:00:00,240.44,249.39,239.53,248.62,52492.913,2024-12-04 07:59:59.999,12832875.51502000,50023,24829.43300000,6073313.83232000,0,,,243.19606322019027,,,,,,195.9201308960524,225.1464999999999,254.37286910394738,25.962090553437434,0.9015808449642423,215.57927026950642,226.9359345004794,238.29259873145236,1180763.5189999999,0.3084450456751438
2024-12-04 08:00:00,248.67,255.33,245.83,252.01,78104.252,2024-12-04 11:59:59.999,19642174.78084000,80581,41007.71500000,10309794.95841000,0,,,246.30280925767985,,,,,,196.42896362004365,227.1704999999999,257.91203637995613,27.064725727993956,0.904005507288108,218.14410167241056,229.32394073852896,240.50377980464737,1258867.771,0.3093814072730852
2024-12-04 12:00:00,252.02,264.75,245.34,260.43,138706.519,2024-12-04 15:59:59.999,35333793.27578000,141464,76980.84800000,19636703.56995000,0,,,250.64855362916865,,,,,,197.79950138379073,229.95749999999992,262.11549861620915,27.968645176790687,0.9737934776923654,220.3227586559905,232.28642257295476,244.25008648991903,1397574.29,0.3498060486344404
2024-12-04 16:00:00,260.47,271.1,249.5,270.49,115244.39,2024-12-04 19:59:59.999,30173060.27436000,130125,57211.40300000,14991579.52807000,0,,,253.97855344786157,,,,69.80908656008494,,198.51197608477025,233.19699999999995,267.88202391522964,29.74740148049049,1.0375951317079133,223.04344830780093,235.92485851838765,248.80626872897437,1512818.68,0.39391503492863694
2024-12-04 20:00:00,270.46,273.36,252.13,256.43,85471.448,2024-12-04 23:59:59.999,22388005.42800000,83061,43373.82600000,11357460.77348000,0,,,255.0387424809384,,,,53.02888575497104,,201.67985429546837,235.64849999999996,269.61714570453154,28.829927374484953,0.8058923835345561,224.2012151356294,237.87772913568406,251.55424313573872,1427347.2319999998,0.34940151646270246
2024-12-05 00:00:00,256.36,256.9,242.69,246.34,76772.893,2024-12-05 03:59:59.999,19079447.96812000,77845,40566.64900000,10080332.94619000,0,,,248.64333333333332,,,,29.628411326324596,50.82212788046019,206.35210137200693,237.67849999999999,269.00489862799304,26.360313303889967,0.6382460221945232,224.9563375036647,238.68365969419034,252.41098188471597,1350574.339,0.32980943484085085
2024-12-05 04:00:00,246.31,251.79,241.48,249.96,53036.473,2024-12-05 07:59:59.999,13104016.63783000,54606,26274.72400000,6494891.42342000,0,,,248.27561852837846,,,,2.651489225237826,28.436262102177817,210.849651845195,239.7145,268.57934815480496,24.0826884938583,0.6774736514298016,226.3557339318871,239.7575968661722,253.1594598004573,1403610.812,0.3310156657300987
2024-12-05 08:00:00,249.96,260.6,249.11,259.13,55416.985,2024-12-05 11:59:59.999,14048052.69045000,83498,27977.55800000,7097117.80393000,0,,,250.67041109192215,13.893231473415113,-1.1237393015411303,15.016970774956244,11.429862354333077,14.569920968631827,215.5948981417273,242.17600000000002,268.75710185827273,21.951887766147525,0.8189107827507809,228.38280689075498,241.60258764082246,254.82236839088995,1459027.797,0.379562789996431
2024-12-05 12:00:00,259.13,266.8,254.03,255.18,69977.22,2024-12-05 15:59:59.999,18258567.08660000,111555,34457.61500000,8991495.00518000,0,,,252.86391093495578,13.311002672535494,-1.3647744819365997,14.675777154472094,15.699158287549745,9.926836622373543,220.25362223877926,244.19850000000005,268.14337776122085,19.610994957971315,0.7293079152357318,229.7187300440164,242.8956745321727,256.072619020329,1389050.577,0.3255459997435205
2024-12-05 16:00:00,255.28,261.74,248.91,250.24,45218.343,2024-12-05 19:59:59.999,11567923.65908000,48417,21006.85000000,5374034.61372000,0,,,252.97921969406224,12.309074094381572,-1.893362448072418,14.20243654245399,13.047669062311916,13.39222990139824,223.9247419608049,245.62700000000004,267.32925803919517,17.670905917667948,0.606279263468085,230.45123194458628,243.59513410053722,256.73903625648813,1343832.234,0.2542359481636475
2024-12-05 20:00:00,250.12,252.5,240.05,247.59,68753.384,2024-12-05 23:59:59.999,17080339.10912000,70519,35157.52400000,8736900.76763000,0,,,251.8122919678752,11.172416956575717,-2.4240156687026193,13.596432625278336,4.269295933216664,11.00537442769277,225.00677720556678,246.22600000000006,267.44522279443333,17.23556634509213,0.5321406682330935,230.8977812831971,243.97559751953366,257.0534137558702,1275078.8499999999,0.19949217255436716
2024-12-06 00:00:00,247.67,263.33,246.35,262.2,61827.848,2024-12-06 03:59:59.999,15876886.07278000,73435,30433.86600000,7815296.36183000,0,,,257.2933333333333,11.32002270950187,-1.821127932621172,13.141150642123042,9.379460963714484,8.898808653081018,226.09244405504725,247.63150000000005,269.1705559449528,17.3960549808508,0.8381879883044219,232.26180211336882,245.7112548986257,259.16070768388255,1336906.6979999999,0.20020091689265895
