open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA50,EMA200,VWAP,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,KCLe_20_1.0,KCBe_20_1.0,KCUe_20_1.0,OBV,CMF
2025-05-05 07:00:00,177.86,178.16,177.14,178.12,1663.566,2025-05-05 07:14:59.999,295331.39088000,1573,644.55200000,114441.57603000,0,,,174.4051988765506,,,,79.6982918360606,88.23493131980463,172.17843753549406,175.75650000000005,179.33456246450604,4.071613242760284,0.8302765146564146,174.74009417794505,175.96663124669203,177.193168315439,11947.944000000001,0.3627954541450576
2025-05-05 07:15:00,178.1,179.15,177.92,178.8,1955.686,2025-05-05 07:29:59.999,348706.17269000,1934,1578.24700000,281341.28836000,0,,,174.58406487436545,1.76128970654662,0.08519752459336716,1.6760921819532528,75.75449127231401,81.34830141791275,172.4935643886888,176.05200000000008,179.61043561131135,4.042482461217443,0.8861247329113969,175.00960901814074,176.2364758898642,177.46334276158768,13903.630000000001,0.28008150291131645
2025-05-05 07:30:00,178.8,180.0,178.74,179.62,4336.768,2025-05-05 07:44:59.999,778544.77200000,3095,3178.88600000,570687.94589000,0,,,175.002577181863,1.8215160843926128,0.11633912195148799,1.7051769624411248,87.09132743984225,80.8480368494056,172.64353430729,176.34900000000007,180.05446569271015,4.202423254693904,0.941375021557359,175.32869387355592,176.55871628130572,177.78873868905552,18240.398,0.2874148402067423
2025-05-05 07:45:00,179.64,180.86,179.25,180.19,2254.026,2025-05-05 07:59:59.999,405988.05101000,2186,1526.23100000,275004.85026000,0,,,175.2205527766424,1.8934140603757328,0.15058967834768633,1.7428243820280465,96.05619943625341,86.30067271613653,172.68731076404725,176.63750000000007,180.5876892359529,4.472650751910345,0.9496620019702714,175.63834207607442,176.90455282594328,178.17076357581215,20494.424,0.27393219277927544
2025-05-05 08:00:00,180.2,180.69,179.38,180.38,2758.464,2025-05-05 08:14:59.999,496179.88863000,2530,1493.48700000,268528.38091000,0,,,175.4656910607067,1.943323710386693,0.16039946268691718,1.7829242476997758,100.0,94.38250895869852,173.02981886303343,176.99100000000007,180.95218113696671,4.4761384894900225,0.9277764488441346,175.9651666402578,177.23554779490107,178.50592894954434,23252.888,0.3364409784565116
2025-05-05 08:15:00,180.37,180.77,179.47,180.45,3480.432,2025-05-05 08:29:59.999,626781.12045000,2896,1320.69800000,237807.25248000,0,,,175.7469780339597,1.9658646189664069,0.14635229701330488,1.819512321953102,100.0,98.68539981208444,173.4081138176259,177.33100000000007,181.25388618237426,4.424365939823475,0.8975389362574181,176.2684841030904,177.54168610014858,178.81488809720676,26733.32,0.33718244921809776
2025-05-05 08:30:00,180.44,180.79,179.76,180.33,1411.91,2025-05-05 08:44:59.999,254508.52917000,2199,640.48500000,115480.44556000,0,,,175.8533207544192,1.9515492098027494,0.10562951027971801,1.8459196995230314,96.65436552499318,98.88478850833104,173.718010916921,177.62250000000006,181.52698908307912,4.39639019052097,0.8467162978804944,176.55719990279607,177.80723980489634,179.0572797069966,25321.41,0.3204637474904684
2025-05-05 08:45:00,180.33,180.57,179.51,180.33,867.188,2025-05-05 08:59:59.999,156085.44901000,1202,329.06900000,59244.66139000,0,,,175.9139858510623,1.9180935563576895,0.057739085467726436,1.860354470889963,93.30873104998636,96.65436552499317,174.28251040390325,177.94700000000006,181.61148959609687,4.1186303743213575,0.8251476007106386,176.81556181681552,178.0475026806205,179.2794435444255,25321.41,0.38033295469511247
2025-05-05 09:00:00,180.32,180.63,178.03,179.19,6577.951,2025-05-05 09:14:59.999,1179520.13111000,3310,2244.81900000,402980.56377000,0,,,176.24084594869754,1.7790830750960822,-0.06501711663510479,1.844100191731187,59.97539771665303,83.31283143054416,174.78597950221902,178.17050000000006,181.5550204977811,3.799192905426026,0.6506121769196466,176.79407973902357,178.15631194913286,179.51854415924214,18743.459,0.2860521024816975
2025-05-05 09:15:00,179.18,179.28,178.25,178.76,2262.885,2025-05-05 09:29:59.999,404585.18513000,1998,850.83200000,152199.19616000,0,,,176.3223088890946,1.6155952840780685,-0.18280392612249474,1.7983992102005633,29.98769885832652,61.09060920832195,175.237246955159,178.34700000000007,181.45675304484112,3.4873062567254345,0.5664039867546837,176.8832150019737,178.21380604921544,179.54439709645717,16480.574,0.2677339096687404
